ID,Time,Animal Type and Number,Location,Rating,Tinged By,Title,Tweet Date
277,8:44am,1 Tree Squirrel ,"S25, near S27 (Hippo Pools Road) Near Crocodile Bridge",5/5,Tania,"Dec 30, 2023 · 7:53 AM UTC",30 Dec 2023
278,9:41am,Various Bird stationary,"S25, just before S139 Near Biyamiti Bush Camp",5/5,Tania,"Dec 30, 2023 · 7:53 AM UTC",30 Dec 2023
280,8:53am,20 Vulture flying,"S114, 1.4km S of S25 Near Malelane",5/5,AmyWall,"Dec 30, 2023 · 7:46 AM UTC",30 Dec 2023
281,7:53am,1 Leopard Torotoise crossed road,"H3, just N of Renosterpan turnoff Near Malelane",5/5,bushgirl97,"Dec 30, 2023 · 7:46 AM UTC",30 Dec 2023
286,7:51am,2 Lion stationary,"H7, at S106 W junction Near Orpen",5/5,Sheila,"Dec 30, 2023 · 7:09 AM UTC",30 Dec 2023
288,8:06am,2 Buffalo eating,"S25, 3.7km E of S26 Near Crocodile Bridge",5/5,Sicon,"Dec 30, 2023 · 6:22 AM UTC",30 Dec 2023
289,8:06am,3 Elephant eating,"H4-2, 3.1km S of S130 S junction Near Crocodile Bridge",5/5,RoelfJvR,"Dec 30, 2023 · 6:22 AM UTC",30 Dec 2023
291,7:57am,2 Buffalo stationary,"S25, 11.4km W of H4-2 Near Crocodile Bridge",1/5,Sicon,"Dec 30, 2023 · 6:22 AM UTC",30 Dec 2023
292,7:42am,15 Chacma Baboon on the move,"H4-2, 500m N of S130 S junction Near Crocodile Bridge",5/5,DarbyFamily,"Dec 30, 2023 · 6:05 AM UTC",30 Dec 2023
293,7:35am,1 Lion stationary,"S25, 600m W of S27 Near Crocodile Bridge",5/5,CharlieSim,"Dec 30, 2023 · 6:05 AM UTC",30 Dec 2023
296,7:42am,1 Lion stationary,"S25, 1km W of S27 Near Crocodile Bridge",5/5,Schmitt Family,"Dec 30, 2023 · 5:53 AM UTC",30 Dec 2023
