ID,Time,Animal Type and Number,Location,Rating,Tinged By,Title,Tweet Date
366,11:37am,1 Elephant eating,"S28, 4.7km N of S137, in marshy area E side of road Near Lower Sabie",5/5,Peter53,"Dec 14, 2023 · 11:43 AM UTC",Dec 14
367,10:45am,15 Elephant crossed road,"S28, 600m S of S107 Near Crocodile Bridge",5/5,Peter53,"Dec 14, 2023 · 11:43 AM UTC",Dec 14
368,12:36pm,6 Elephant stationary,"H4-2, 2.8km N of H5 Near Lower Sabie",5/5,Peter53,"Dec 14, 2023 · 10:52 AM UTC",Dec 14
369,12:27pm,1 Elephant ,"H4-2, 5.3km N of H5 Near Lower Sabie",5/5,Peter53,"Dec 14, 2023 · 10:43 AM UTC",Dec 14
371,9:05am,1 Lion ,"H4-1, at Lubyelubye bridge Near Lower Sabie",4/5,Yusuf,"Dec 14, 2023 · 9:16 AM UTC",Dec 14
372,10:20am,3 Cheetah stationary,"S28, 10.7km N of S28 S junction, about 100m in on  grassy mound Near Crocodile Bridge",3/5,Unknown,"Dec 14, 2023 · 8:29 AM UTC",Dec 14
373,10:22am,4 Giraffe ,"H1-1, 1.9km N of S114 Near Skukuza",4/5,Tommi,"Dec 14, 2023 · 8:27 AM UTC",Dec 14
375,8:50am,Pack of Wild Dog stationary,"S110 tar, 200m W of H3, lying in shade close to the road Near Malelane",5/5,Christelle - Capture Nature Kruger Safaris,"Dec 14, 2023 · 7:53 AM UTC",Dec 14
376,9:24am,1 Leopard stationary,"H9, just past Masorini picnic site, 10m off the road in drainage lin Near Phalaborwa",5/5,Philip,"Dec 14, 2023 · 7:30 AM UTC",Dec 14
381,9:01am,Pack of Wild Dog stationary,"H3, 100m N of S110 tar, under the bushes within 3m of the road Near Malelane",3/5,JessicaJane,"Dec 14, 2023 · 7:14 AM UTC",Dec 14
383,8:30am,3 Cheetah on the move,"H5, about 3km W of S102 towards the S114 Near Lower Sabie",5/5,Motalas,"Dec 14, 2023 · 6:51 AM UTC",Dec 14
384,8:21am,Photo of the Spotted Hyena eating a bone on the side of the road,"H3, N of Mlambane river just N of Renosterpan, on the W side of road but before Afsaal Near Malelane",5/5,SGL,"Dec 14, 2023 · 6:40 AM UTC",Dec 14
388,7:50am,Photo of the Lionesses and cubs that crossed road,"H1-2, about 5km W of H12 Near Skukuza",5/5,Yadhir,"Dec 14, 2023 · 6:24 AM UTC",Dec 14
389,8:15am,"Road blocked by Tree branches, can't pass","S130, about 10km N of H4-2 S Near Crocodile Bridge",5/5,M,"Dec 14, 2023 · 6:21 AM UTC",Dec 14
391,7:36am,1 Leopard crossed road,"H3, 220m S of S118 Near Malelane",5/5,kelsww,"Dec 14, 2023 · 6:07 AM UTC",Dec 14
392,7:49am,2 Spotted Hyena on the move with her cubs right next to the road,"H11, 6.4km E of S1 Near Skukuza",5/5,AusPat2023,"Dec 14, 2023 · 6:00 AM UTC",Dec 14
393,6:58am,1 Buffalo stationary,"H4-1, 600m W of Sunset dam Near Lower Sabie",5/5,GMV,"Dec 14, 2023 · 5:28 AM UTC",Dec 14
395,6:22am,Pack of Wild Dog stationary,"S110 tar, they were running on the H3 but have now settled down on the S110 tar Near Malelane",5/5,Aryeh,"Dec 14, 2023 · 4:57 AM UTC",Dec 14
396,5:06am,1 Leopard was stationary,"H3, 170m N of S118, ran off into bushes, possibly on the hunt Near Malelane",5/5,kelsww,"Dec 14, 2023 · 4:54 AM UTC",Dec 14
399,5:56am,1 Spotted Hyena on the move,"H4-2, just N os S25 Near Crocodile Bridge",5/5,KopiteonSafari,"Dec 14, 2023 · 4:20 AM UTC",Dec 14
400,5:59am,3 Lion stationary,"H4-2, 300m N of S28 S Near Crocodile Bridge",2/5,NicoleBrighton,"Dec 14, 2023 · 4:20 AM UTC",Dec 14
401,5:40am,Pride of Lion stationary,"H4-2, 300m N of S28 S Near Crocodile Bridge",4/5,Kerry - Kruger Pride Safaris,"Dec 14, 2023 · 4:13 AM UTC",Dec 14
404,4:40pm,Pack of Wild Dog stationary,"S121, 3km E of H3 Near Malelane",5/5,Chene and sion,"Dec 13, 2023 · 2:53 PM UTC",Dec 13
409,10:05am,1 Leopard on the move,"H4-1, 500m N of Nkuhlu Picnic Spot Near Skukuza",5/5,Muaawiyah,"Dec 13, 2023 · 11:30 AM UTC",Dec 13
413,8:15am,3 Lion on the move with kill,"S41, 6.5km S of S90 Near Satara",5/5,Mdmar,"Dec 13, 2023 · 10:29 AM UTC",Dec 13
416,12:01pm,1 Leopard in a tree,"H1-1, 3.6km S of H11 Near Skukuza",3/5,francois_vis,"Dec 13, 2023 · 10:05 AM UTC",Dec 13
417,11:12am,1 Leopard in a tree,"S25, 6.7km E of S119 Near Malelane",3/5,KennieG13,"Dec 13, 2023 · 10:04 AM UTC",Dec 13
418,11:12am,1 Leopard in a tree,"H1-1, 3.6km S of H11 Near Skukuza",3/5,Wilemneree,"Dec 13, 2023 · 9:29 AM UTC",Dec 13
419,8:50am,100 plus Buffalo grazing,"S26, 3km E of S102 Near Crocodile Bridge",3/5,BerniceVos,"Dec 13, 2023 · 9:21 AM UTC",Dec 13
420,10:18am,4 Wild Dogs sleeping,"H3, 200m S of Afsaal Near Malelane",5/5,The Neumann Girls,"Dec 13, 2023 · 8:40 AM UTC",Dec 13
426,8:00am,2 Southern Ground Hornbills on the move,"S118, 1.3km from S114 Near Malelane",5/5,JessicaJane,"Dec 13, 2023 · 7:09 AM UTC",Dec 13
428,8:54am,5 Lions sleeping,"H5, 2.1km from H4-2 Near Crocodile Bridge",4/5,Didi,"Dec 13, 2023 · 6:59 AM UTC",Dec 13
434,7:34am,1 Leopard in a tree,"H1-1, 1.5km S of H11 Near Skukuza",4/5,kingelen460,"Dec 13, 2023 · 5:57 AM UTC",Dec 13
435,7:43am,2 Lions stationary,"S118, 850m from S114 Near Malelane",3/5,JessicaJane,"Dec 13, 2023 · 5:57 AM UTC",Dec 13
437,7:28am,1 Lion stationary,"S25, 3.6km E of S26 Near Crocodile Bridge",3/5,BerniceVos,"Dec 13, 2023 · 5:35 AM UTC",Dec 13
452,1:26pm,1 Hippopotamus stationary,"S25, 2.3km W of S27 Near Crocodile Bridge",5/5,Jescom,"Dec 12, 2023 · 11:38 AM UTC",Dec 12
454,11:20am,1 African Fish Eagle in a tree,"S3, 3km from H11 Near Paul Kruger Gate",5/5,Frannie - Tambotie Transfers and Tours,"Dec 12, 2023 · 11:37 AM UTC",Dec 12
456,5:55am,10 Wild Dog on the move,"S128, 1.2km N of S30 Near Lower Sabie",5/5,Mdmar,"Dec 12, 2023 · 11:01 AM UTC",Dec 12
457,12:39pm,4 Lion sleeping,"S108, 170m from H5 Near Crocodile Bridge",5/5,sarajanemalone,"Dec 12, 2023 · 11:00 AM UTC",Dec 12
458,6:48am,2 Spotted Hyena stationary,"H3, 2km S of Afsaal Near Malelane",5/5,Zian2025,"Dec 12, 2023 · 10:37 AM UTC",Dec 12
467,10:58am,2 Black backed Jackal on the move,"S28, 3.4km from H4-2 S entrance Near Crocodile Bridge",5/5,Kerry - Kruger Pride Safaris,"Dec 12, 2023 · 9:01 AM UTC",Dec 12
468,9:55am,3 Lion stationary,"S137, 500m E of Duke waterhole access road Near Lower Sabie",5/5,Ou Maat,"Dec 12, 2023 · 8:59 AM UTC",Dec 12
469,8:36am,1 Leopard on the move,"S137, 400m W of Duke waterhole access road Near Lower Sabie",5/5,SHerb,"Dec 12, 2023 · 8:47 AM UTC",Dec 12
478,9:10am,1 Elephant stationary,"S110 gravel, at the Matjulu waterhole Near Berg en Dal",5/5,MichaelLever1 - Latest Sightings,"Dec 12, 2023 · 7:59 AM UTC",Dec 12
481,8:50am,5 Southern Ground hornbill in a tree,"S26, 2km E of S114 Near Skukuza",5/5,Paula de Man,"Dec 12, 2023 · 7:35 AM UTC",Dec 12
483,8:36am,5 Wild Dog stationary,"H3, 5km n of Afsaal Near Malelane",4/5,wimhomble,"Dec 12, 2023 · 7:31 AM UTC",Dec 12
485,8:27am,2 Spotted Hyena stationary,"S66, at the Transport Dam Near Skukuza",4/5,Meerkat629,"Dec 12, 2023 · 7:24 AM UTC",Dec 12
493,7:25am,3 Lion stationary,"S118, just near S114 Near Malelane",5/5,MichaelLever1 - Latest Sightings,"Dec 12, 2023 · 6:34 AM UTC",Dec 12
503,3:35pm,1 Wildebeest feeding,"S25, 3.5km E of S119 Near Malelane",5/5,KopiteonSafari,"Dec 11, 2023 · 2:40 PM UTC",Dec 11
504,3:35pm,4 Wild Dog stationary,"S25, 3.5km E of S119 Near Malelane",5/5,KopiteonSafari,"Dec 11, 2023 · 2:40 PM UTC",Dec 11
505,3:22pm,1 Leopard on the move,"S26, 1.1km E of S102 Near Crocodile Bridge",4/5,Andre and Corlia,"Dec 11, 2023 · 2:19 PM UTC",Dec 11
506,3:19pm,3 Cheetahs on the move,"S82, 600m from H4-2, N entrance Near Lower Sabie",5/5,Christel1975,"Dec 11, 2023 · 2:14 PM UTC",Dec 11
507,3:33pm,2 Marabou Stork feeding,"S25, 900m from H4-2 Near Crocodile Bridge",5/5,KopiteonSafari,"Dec 11, 2023 · 1:49 PM UTC",Dec 11
509,6:00am,1 Cheetah stationary,"S1, 2km E of the Nyamundwa Dam Near Phabeni",5/5,Annicaaa,"Dec 11, 2023 · 1:37 PM UTC",Dec 11
510,1:55pm,4 Wild Dog stationary,"S25, 3.5km E of S119 Near Malelane",5/5,KopiteonSafari,"Dec 11, 2023 · 12:04 PM UTC",Dec 11
513,8:04am,1 Spotted Hyena on the move,"S66, 2.3km from H1-1 Near Skukuza",3/5,Annicaaa,"Dec 11, 2023 · 11:39 AM UTC",Dec 11
514,11:29am,2 Spotted Hyena stationary,"H4-1, 6.5km E of H1-2 Near Skukuza",5/5,Annicaaa,"Dec 11, 2023 · 11:39 AM UTC",Dec 11
515,7:19am,3 Giraffe feeding,"H1-1, 2.8km E of S11 E entrance Near Pretoriuskop",5/5,Annicaaa,"Dec 11, 2023 · 11:39 AM UTC",Dec 11
516,6:18am,1 Elephant feeding,"H1-1, 750m W of S20 Near Pretoriuskop",4/5,Annicaaa,"Dec 11, 2023 · 11:37 AM UTC",Dec 11
517,6:27am,1 Elephant stationary,"H1-1, 1.2km E of S11 E entrance Near Pretoriuskop",3/5,Annicaaa,"Dec 11, 2023 · 11:37 AM UTC",Dec 11
518,7:19am,1 Cheetah hunting,"H1-1, 6.8km E of S11 E entrance Near Pretoriuskop",5/5,Annicaaa,"Dec 11, 2023 · 11:37 AM UTC",Dec 11
520,1:12pm,7 Marabou Stork stationary,"S114, 300m N of S118 Near Malelane",5/5,KopiteonSafari,"Dec 11, 2023 · 11:16 AM UTC",Dec 11
522,11:51am,4 Warthog stationary,"S1, 300m E of S4 Near Skukuza",4/5,NicoleBrighton,"Dec 11, 2023 · 11:01 AM UTC",Dec 11
523,12:00pm,2 Spotted Hyena stationary,"S1, 1.5km E of S4 Near Skukuza",5/5,NicoleBrighton,"Dec 11, 2023 · 11:01 AM UTC",Dec 11
524,12:44pm,6 Wild Dog stationary,"S110 gravel, 5.6km W of S120 Near Berg en Dal",5/5,GraemeK,"Dec 11, 2023 · 10:54 AM UTC",Dec 11
525,12:48pm,1 Lion stationary,"S114, 950m N of S118 Near Malelane",4/5,KopiteonSafari,"Dec 11, 2023 · 10:54 AM UTC",Dec 11
526,12:14pm,1 Burchell's Coucal in a tree,"S114, 2.4km N of S23 S entrance Near Malelane",4/5,KopiteonSafari,"Dec 11, 2023 · 10:23 AM UTC",Dec 11
527,12:11pm,1 Spotted Hyena on the move,"S114, 3.9km N of S23 S entrance Near Malelane",5/5,KopiteonSafari,"Dec 11, 2023 · 10:23 AM UTC",Dec 11
528,12:02pm,2 African Fish Eagle stationary,"S114, 1.9km N of S25 Near Malelane",2/5,Youdabambi,"Dec 11, 2023 · 10:10 AM UTC",Dec 11
529,11:21am,12 Wild Dog stationary,"S25, 3.5km E of S119 Near Malelane",5/5,TreeHugger,"Dec 11, 2023 · 9:28 AM UTC",Dec 11
530,7:38am,4 Spotted Hyena sleeping,"H3, 4.5km N of S118 Near Malelane",5/5,Christel1975,"Dec 11, 2023 · 9:04 AM UTC",Dec 11
537,5:40am,1 Spotted Hyena stationary,"H3, 2km S of Afsaal Near Malelane",5/5,rachitjain,"Dec 11, 2023 · 6:12 AM UTC",Dec 11
540,7:00am,1 Marabou Stork feeding,"S121, at the S114 junction Near Malelane",5/5,Frannie - Tambotie Transfers and Tours,"Dec 11, 2023 · 6:05 AM UTC",Dec 11
543,7:27am,2 Giraffe stationary,"H1-1, 3.3km S of H11 Near Skukuza",5/5,Sombro,"Dec 11, 2023 · 5:39 AM UTC",Dec 11
544,6:56am,3 Lion stationary,"S114, 1.1km N of S118 Near Malelane",5/5,Afghan,"Dec 11, 2023 · 5:09 AM UTC",Dec 11
545,6:20am,10 Wild Dog hunting,"S26, 300m from S25 Near Crocodile Bridge",5/5,minwyn02,"Dec 11, 2023 · 5:03 AM UTC",Dec 11
546,5:37am,3 Black Backed Jackal on the move,"S25, 400m from H4-2 Near Crocodile Bridge",5/5,Andre and Corlia,"Dec 11, 2023 · 4:35 AM UTC",Dec 11
547,5:59am,5 Spotted Hyena stationary,"S1, 2.6km W of Nyamundwa Dam Near Phabeni",5/5,Neumann Girls,"Dec 11, 2023 · 4:35 AM UTC",Dec 11
553,4:30pm,1 Leopard in a tree with kill,"S1, just W of S4 on N side of road in the strong rain. It's quite far off Near Skukuza",4/5,Michael - Latest Sightings,"Dec 10, 2023 · 3:07 PM UTC",Dec 10
554,4:29pm,2 Spotted Hyenas crossed road,"S1, 3.3km E of S3 Near Phabeni",5/5,lemonadeshock,"Dec 10, 2023 · 3:07 PM UTC",Dec 10
555,2:20pm,Lots of Crocodile and Spoonbills with the pod of Hippopotami,"S28, 1.2km E of H402 S junction Near Crocodile Bridge",5/5,Sez Photography,"Dec 10, 2023 · 2:30 PM UTC",Dec 10
559,3:31pm,1 Leopard feeding,"S1, just W of S4 Near Skukuza",4/5,lemonadesshock,"Dec 10, 2023 · 2:20 PM UTC",Dec 10
560,2:15pm,1 Flap necked Chameleon on the move,"H1-2, 3.1km E of Kruger Tablet Near Tshokwane",5/5,Michael - Latest Sightings,"Dec 10, 2023 · 2:20 PM UTC",Dec 10
562,10:30am,2 Buffalo stationary,"S83, 1.8km N of H1-2 W junction Near Skukuza",5/5,Michael - Latest Sightings,"Dec 10, 2023 · 2:18 PM UTC",Dec 10
566,3:03pm,1 Leopard hunting,"H4-2, 750m N of H5 Near Lower Sabie",2/5,KopiteonSafari,"Dec 10, 2023 · 1:37 PM UTC",Dec 10
567,9:00am,3 Cheetahs stationary,"S28, 4km S of S107 Near Crocodile Bridge",2/5,ToyahM,"Dec 10, 2023 · 1:36 PM UTC",Dec 10
568,2:04pm,2 Lions stationary,"S118, 5.6km E of H3 Near Malelane",5/5,ToyahM,"Dec 10, 2023 · 1:36 PM UTC",Dec 10
569,2:30pm,1 Leopard in a tree,"S1, just past the S4 Near Skukuza",5/5,K,"Dec 10, 2023 · 1:35 PM UTC",Dec 10
570,1:49pm,1 Lion stationary,"H1-2, Lying in the Sand river Near Skukuza",5/5,K,"Dec 10, 2023 · 1:35 PM UTC",Dec 10
571,1:06pm,Pod of 7 Hippopotami swimming,"S28, 1.2km E of H4-2 S junction at view site Near Crocodile Bridge",5/5,Eloisar,"Dec 10, 2023 · 11:17 AM UTC",Dec 10
572,11:25am,3 Cheetahs stationary,"S28, 8.8km E of H4-2 S junction, difficult to see, they are lying under a bush and in between grass Near Crocodile Bridge",2/5,Eloisar,"Dec 10, 2023 · 11:17 AM UTC",Dec 10
573,12:00pm,Clan of Spotted Hyena stationary,"H10, 6.1km S of H1-2 at Den Near Tshokwane",5/5,Andre and Corlia,"Dec 10, 2023 · 11:11 AM UTC",Dec 10
574,12:27pm,Pride of Lion stationary,"S102, 4km N of Mpondo dam Near Lower Sabie",5/5,Tauhirah,"Dec 10, 2023 · 10:45 AM UTC",Dec 10
575,11:29am,1 Elephant eating,"S10, 900m E of S7 N junction Near Pretoriuskop",5/5,CathBauwens,"Dec 10, 2023 · 10:19 AM UTC",Dec 10
577,10:53am,1 Lion stationary,"S3, 7.4km S of S1 Near Phabeni",5/5,CathBauwens,"Dec 10, 2023 · 10:19 AM UTC",Dec 10
579,11:20am,1 Elephant on the move,"S7, 2km N of H1-1 Near Pretoriuskop",5/5,CathBauwens,"Dec 10, 2023 · 10:19 AM UTC",Dec 10
580,10:42am,1 Leopard in a tree,"H3, 350m N of S110 tar, 200m from the road Near Malelane",3/5,TY1,"Dec 10, 2023 · 10:19 AM UTC",Dec 10
582,10:32am,3 Lion stationary,"H3, 1.7km S of S113 in the riverbed Near Jock Safari Lodge",2/5,Hauptfleisch,"Dec 10, 2023 · 8:57 AM UTC",Dec 10
583,9:17am,2 Lion stationary,"S118, 2km W of S114 Near Malelane",4/5,Hauptfleisch,"Dec 10, 2023 · 8:57 AM UTC",Dec 10
584,9:17am,2 Lion stationary,"S118, 1.7km W of S114 Near Malelane",4/5,Hauptfleisch,"Dec 10, 2023 · 8:18 AM UTC",Dec 10
586,9:40am,3 Buffalo stationary,"S114, in the water 200m before S121 Near Malelane",5/5,Sunflower,"Dec 10, 2023 · 8:11 AM UTC",Dec 10
587,7:20am,1 Lion stationary,"H1-2, lying completely visible in the Mutlumuvi riverbed on the sand Near Skukuza",5/5,Lynette,"Dec 10, 2023 · 8:11 AM UTC",Dec 10
592,7:20am,1 Spotted Hyena stationary,"S112, 3.9km E of H3, standing around next to road Near Skukuza",5/5,Michael - Latest Sightings,"Dec 10, 2023 · 7:22 AM UTC",Dec 10
593,8:06am,1 Cheetah stationary,"S28, 11.5km E of H4-2 S junction, 20m into the bush Near Crocodile Bridge",2/5,NatgeoJames,"Dec 10, 2023 · 7:22 AM UTC",Dec 10
594,8:20am,3 Cheetah stationary,"S28, 11.5km E of H4-2 S junction, lying down in the grass 80m from the road Near Crocodile Bridge",1/5,minwyn02,"Dec 10, 2023 · 7:22 AM UTC",Dec 10
596,8:27am,1 Lion stationary,"S118, 5.9km E of H3 Near Malelane",5/5,ConnerMacK,"Dec 10, 2023 · 7:22 AM UTC",Dec 10
600,6:40am,1 Verreaux's Eagle Owl stationary,"S27, 550m S of S25 Near Crocodile Bridge",5/5,NatgeoJames,"Dec 10, 2023 · 5:01 AM UTC",Dec 10
602,6:15am,1 Southern Ground Hornbill on the move,"S121, 300m E from H3 Near Malelane",5/5,Sunflower,"Dec 10, 2023 · 4:30 AM UTC",Dec 10
605,5:38am,1 Lion sleeping,"S3, 8.1km S of S1, very close to road Near Phabeni Gate",5/5,MikaylaSindlerova,"Dec 10, 2023 · 4:27 AM UTC",Dec 10
606,5:49am,1 Lion stationary,"S3, 8km S of S1 Near Phabeni Gate",5/5,MikaylaSindlerova,"Dec 10, 2023 · 4:27 AM UTC",Dec 10
607,5:59am,3 Giraffe stationary,"S1, just E of S65 Near Skukuza",5/5,lemonadeshock,"Dec 10, 2023 · 4:27 AM UTC",Dec 10
608,6:03am,2 Black backed Jackal on the move,"S25, 500m W of H4-2, about 20m in Near Crocodile Bridge",5/5,NatgeoJames,"Dec 10, 2023 · 4:27 AM UTC",Dec 10
609,6:04am,5 Elephant ,"S65, 450m S of S1 Near Skukuza",4/5,lemonadeshock,"Dec 10, 2023 · 4:27 AM UTC",Dec 10
610,6:05am,8 Marabou Stork stationary,"S25, 750m W of H4-2 Near Crocodile Bridge",5/5,NatgeoJames,"Dec 10, 2023 · 4:27 AM UTC",Dec 10
611,5:54am,4 Lion stationary,"S28, 7.4km E of H4-2 S junction Near Crocodile Bridge",5/5,Andre and Corlia,"Dec 10, 2023 · 4:05 AM UTC",Dec 10
613,5:41pm,20 Buffalo stationary,"S108, 200m E of S26 Near Crocodile Bridge",4/5,NatgeoJames,"Dec 9, 2023 · 3:54 PM UTC",Dec 9
614,4:47pm,1 Tawny Eagle in a tree,"H4-2, 450m S of S25 Near Crocodile Bridge",4/5,NatgeoJames,"Dec 9, 2023 · 3:11 PM UTC",Dec 9
615,1:20pm,1 Southern Ground Hornbill on the move,"H3, 3.3km S of S113 Near Jock Safari Lodge",5/5,ConnerMacK,"Dec 9, 2023 · 3:11 PM UTC",Dec 9
619,2:17pm,4 Crocodile eating a buffalo,"H4-2, 1.5km N of S28 N junction Near Lower Sabie",4/5,Ray78,"Dec 9, 2023 · 2:10 PM UTC",Dec 9
620,12:30pm,1 Yellow billed Stork eating and Crocodile,"H4-1, Sunset dam Near Lower Sabie",5/5,Ray78,"Dec 9, 2023 · 2:10 PM UTC",Dec 9
622,8:52am,1 Tawny Eagle in a tree and Nyala,"H4-2, 4.8km N of H5 Near Lower Sabie",5/5,Ray78,"Dec 9, 2023 · 2:09 PM UTC",Dec 9
623,9:50am,Pod of 10 Hippopotami stationary,"H4-1, Sunset dam Near Lower Sabie",4/5,Ray78,"Dec 9, 2023 · 2:09 PM UTC",Dec 9
624,8:33am,1 Leopard Tortoise eating,"H4-2, 650m N of S130 S junction Near Crocodile Bridge",5/5,Ray78,"Dec 9, 2023 · 2:09 PM UTC",Dec 9
628,1:50pm,1 Cheetah stationary,"H6, about 70m from the road under a small tree on S side of the road Near Satara",5/5,Renata - Kedibone Safaris,"Dec 9, 2023 · 12:54 PM UTC",Dec 9
631,12:00pm,Mega herd of Buffalo ,"H1-3, at Mazithi dam Near Tshokwane",5/5,Renata - Kedibone Safaris,"Dec 9, 2023 · 12:54 PM UTC",Dec 9
632,2:00pm,1 Lion crossed road,"S1, 150m W of Nyamundwa dam Near Phabeni",5/5,Zein,"Dec 9, 2023 · 12:44 PM UTC",Dec 9
634,8:36am,1 Sable Antelope crossed road,"H1-2, 2km S of Orpen Rocks, disappearing into bushes Near Skukuza",5/5,CdB,"Dec 9, 2023 · 12:12 PM UTC",Dec 9
635,12:31pm,5 Wild Dog stationary,"S1, 1.1km W of Nyamundwa dam Near Phabeni",3/5,Kylelaing26,"Dec 9, 2023 · 10:55 AM UTC",Dec 9
636,12:23pm,4 Southern Ground Hornbill on the move,"S110 tar, 1.4km W of H3 Near Malelane",5/5,TY1,"Dec 9, 2023 · 10:55 AM UTC",Dec 9
640,8:23am,1 Leopard on the move,"S130, 1.6km S of S137 Near Lower Sabie",2/5,ToyahM,"Dec 9, 2023 · 10:11 AM UTC",Dec 9
641,11:24am,4 Lion stationary,"S1, 500m W of Nyamundwa dam Near Phabeni",3/5,francois vis,"Dec 9, 2023 · 10:11 AM UTC",Dec 9
642,7:29am,1 Elephant on the move,"S128, 8.8km W of H10 S junction Near Lower Sabie",5/5,NatgeoJames,"Dec 9, 2023 · 10:11 AM UTC",Dec 9
645,9:39am,5 Wild Dog stationary,"S1, 1km W of Nyamundwa dam Near Phabeni",2/5,MikaylaSindlerova,"Dec 9, 2023 · 8:15 AM UTC",Dec 9
646,8:45am,1 Leopard ,"S130, 2km N of H4-2 S junction Near Crocodile Bridge",5/5,BerniceVos,"Dec 9, 2023 · 8:15 AM UTC",Dec 9
649,8:15am,1 Lion on the move,"H4-1, at Lubyelubye bridge, crossed bridge and went down to riverbed Near Lower Sabie",5/5,Renata - Kedibone Safaris,"Dec 9, 2023 · 7:25 AM UTC",Dec 9
650,8:00am,Huge herd of Elephant ,"H4-1, next to the road just before Lubyelubye Near Lower Sabie",5/5,Renata - Kedibone Safaris,"Dec 9, 2023 · 7:25 AM UTC",Dec 9
651,5:45am,1 Leopard on the move,"H4-1, 3km W of Nkuhlu picnic site Near Lower Sabie",5/5,Renata - Kedibone Safaris,"Dec 9, 2023 · 7:25 AM UTC",Dec 9
652,4:55am,1 Spotted Hyena stationary,"H4-1, near H12, ate something, on the road with bloody face and legs Near Lower Sabie",5/5,Renata - Kedibone Safaris,"Dec 9, 2023 · 7:25 AM UTC",Dec 9
653,8:42am,1 Hippopotamus stationary in a mud bath,"S25, 2.2km W of S27 Near Crocodile Bridge",5/5,HesterM1076,"Dec 9, 2023 · 7:24 AM UTC",Dec 9
654,8:09am,Beautiful Verreaux's Eagle Owl stationary on the ground and Tawny Eage in a tree,"S27, 400m S of S25 Near Crocodile Bridge",5/5,HesterM1076,"Dec 9, 2023 · 7:24 AM UTC",Dec 9
655,6:46am,2 Secretary Bird feeding,"S25, 550m E of S27 Near Crocodile Bridge",5/5,KopiteonSafari,"Dec 9, 2023 · 6:26 AM UTC",Dec 9
656,6:57am,Pod of 8 Hippopotami stationary,"H10, Sabie River, in the water right next to the bridge Near Lower Sabie",5/5,NatgeoJames,"Dec 9, 2023 · 6:26 AM UTC",Dec 9
657,7:22am,16 Wild Dog on the move,"S25, 5.4km W of S139 Near Biyamiti Bush Camp",5/5,TreeHugger,"Dec 9, 2023 · 6:25 AM UTC",Dec 9
658,7:34am,1 Tortoise on the move,"H4-1, just W of H11 Near Skukuza",5/5,HeatherM23,"Dec 9, 2023 · 6:25 AM UTC",Dec 9
664,6:21am,2 Lion stationary,"S1, 800m W of Nyamundwa dam Near Phabeni Gate",3/5,CdB,"Dec 9, 2023 · 4:41 AM UTC",Dec 9
666,5:45am,1 Spotted Hyena on the move,"H4-2, 700m N of S25 Near Crocodile Bridge",5/5,Salooms x,"Dec 9, 2023 · 4:12 AM UTC",Dec 9
668,5:40am,1 Common Duiker on the move,"H11, 4km E of S1 Near Skukuza",5/5,MichaelLever1,"Dec 8, 2023 · 3:56 PM UTC",Dec 8
669,5:19pm,1 Tawny Eagle eating,"S28, 7.9km E of H4-2 S junction Near Crocodile Bridge",5/5,NatgeoJames,"Dec 8, 2023 · 3:46 PM UTC",Dec 8
672,4:51pm,2 Crocodile stationary,"H4-2, Vurhami Bridge Near Crocodile Bridge",5/5,NatgeoJames,"Dec 8, 2023 · 3:26 PM UTC",Dec 8
676,11:45am,Herd of Elephant swimming,"H1-3, at Kumana dam Near Tshokwane",5/5,Renata - Kedibone Safaris,"Dec 8, 2023 · 3:16 PM UTC",Dec 8
678,7:30am,Huge herd of Buffalo and Elephants,"H9, at Nhlanganini dam Near Letaba",5/5,Renata - Kedibone Safaris,"Dec 8, 2023 · 3:16 PM UTC",Dec 8
681,10:23am,2 Spotted Hyena crossed road and Warthog,"S118, 1.7km E of H3 Near Malelane",5/5,Ray69,"Dec 8, 2023 · 2:18 PM UTC",Dec 8
683,2:57pm,4 Elephant stationary,"H4-2, just N of Crocodile River Bridge Near Crocodile Bridge Gate",5/5,NatgeoJames,"Dec 8, 2023 · 1:25 PM UTC",Dec 8
684,1:56pm,4 Giraffe stationary,"S25, 9.8km E of S119 Near Malelane",5/5,NatgeoJames,"Dec 8, 2023 · 12:22 PM UTC",Dec 8
685,1:56pm,5 Hippopotami stationary,"S25, 10.3km E of S119 Near Malelane",4/5,NatgeoJames,"Dec 8, 2023 · 12:22 PM UTC",Dec 8
686,12:06pm,Herd of Buffalo stationary,"S102, at Mpondo dam Near Lower Sabie",5/5,Lesia Vermaak,"Dec 8, 2023 · 11:21 AM UTC",Dec 8
688,11:28am,8 Giraffe stationary,"S25, 2.3km W of S27 Near Crocodile Bridge",5/5,Alex1860,"Dec 8, 2023 · 9:54 AM UTC",Dec 8
689,11:30am,Photo of the Elephant crossing river,"H1-2, Sabie River low water bridge Near Skukuza",5/5,Frannie - Tambotie Transfers and Tours,"Dec 8, 2023 · 9:51 AM UTC",Dec 8
690,11:35am,1 Leopard crossing road,"H1-2, Sabie River low water bridge N entrance, heading towards river Near Skukuza",5/5,Frannie - Tambotie Transfers and Tours,"Dec 8, 2023 · 9:49 AM UTC",Dec 8
691,11:30am,2 Elephant crossing river,"H1-2, Sabie River low water bridge Near Skukuza",5/5,Frannie - Tambotie Transfers and Tours,"Dec 8, 2023 · 9:49 AM UTC",Dec 8
