ID,Time,Animal Type and Number,Location,Rating,Tinged By,Title,Tweet Date
333,9:39am,5 Wild Dog stationary,"S1, 1km W of Nyamundwa dam Near Phabeni",2/5,MikaylaSindlerova,"Dec 9, 2023 · 8:15 AM UTC",Dec 9
334,8:45am,1 Leopard ,"S130, 2km N of H4-2 S junction Near Crocodile Bridge",5/5,BerniceVos,"Dec 9, 2023 · 8:15 AM UTC",Dec 9
337,8:15am,1 Lion on the move,"H4-1, at Lubyelubye bridge, crossed bridge and went down to riverbed Near Lower Sabie",5/5,Renata - Kedibone Safaris,"Dec 9, 2023 · 7:25 AM UTC",Dec 9
338,8:00am,Huge herd of Elephant ,"H4-1, next to the road just before Lubyelubye Near Lower Sabie",5/5,Renata - Kedibone Safaris,"Dec 9, 2023 · 7:25 AM UTC",Dec 9
339,5:45am,1 Leopard on the move,"H4-1, 3km W of Nkuhlu picnic site Near Lower Sabie",5/5,Renata - Kedibone Safaris,"Dec 9, 2023 · 7:25 AM UTC",Dec 9
340,4:55am,1 Spotted Hyena stationary,"H4-1, near H12, ate something, on the road with bloody face and legs Near Lower Sabie",5/5,Renata - Kedibone Safaris,"Dec 9, 2023 · 7:25 AM UTC",Dec 9
341,8:42am,1 Hippopotamus stationary in a mud bath,"S25, 2.2km W of S27 Near Crocodile Bridge",5/5,HesterM1076,"Dec 9, 2023 · 7:24 AM UTC",Dec 9
342,8:09am,Beautiful Verreaux's Eagle Owl stationary on the ground and Tawny Eage in a tree,"S27, 400m S of S25 Near Crocodile Bridge",5/5,HesterM1076,"Dec 9, 2023 · 7:24 AM UTC",Dec 9
343,6:46am,2 Secretary Bird feeding,"S25, 550m E of S27 Near Crocodile Bridge",5/5,KopiteonSafari,"Dec 9, 2023 · 6:26 AM UTC",Dec 9
344,6:57am,Pod of 8 Hippopotami stationary,"H10, Sabie River, in the water right next to the bridge Near Lower Sabie",5/5,NatgeoJames,"Dec 9, 2023 · 6:26 AM UTC",Dec 9
345,7:22am,16 Wild Dog on the move,"S25, 5.4km W of S139 Near Biyamiti Bush Camp",5/5,TreeHugger,"Dec 9, 2023 · 6:25 AM UTC",Dec 9
346,7:34am,1 Tortoise on the move,"H4-1, just W of H11 Near Skukuza",5/5,HeatherM23,"Dec 9, 2023 · 6:25 AM UTC",Dec 9
352,6:21am,2 Lion stationary,"S1, 800m W of Nyamundwa dam Near Phabeni Gate",3/5,CdB,"Dec 9, 2023 · 4:41 AM UTC",Dec 9
354,5:45am,1 Spotted Hyena on the move,"H4-2, 700m N of S25 Near Crocodile Bridge",5/5,Salooms x,"Dec 9, 2023 · 4:12 AM UTC",Dec 9
356,5:40am,1 Common Duiker on the move,"H11, 4km E of S1 Near Skukuza",5/5,MichaelLever1,"Dec 8, 2023 · 3:56 PM UTC",Dec 8
357,5:19pm,1 Tawny Eagle eating,"S28, 7.9km E of H4-2 S junction Near Crocodile Bridge",5/5,NatgeoJames,"Dec 8, 2023 · 3:46 PM UTC",Dec 8
360,4:51pm,2 Crocodile stationary,"H4-2, Vurhami Bridge Near Crocodile Bridge",5/5,NatgeoJames,"Dec 8, 2023 · 3:26 PM UTC",Dec 8
364,11:45am,Herd of Elephant swimming,"H1-3, at Kumana dam Near Tshokwane",5/5,Renata - Kedibone Safaris,"Dec 8, 2023 · 3:16 PM UTC",Dec 8
366,7:30am,Huge herd of Buffalo and Elephants,"H9, at Nhlanganini dam Near Letaba",5/5,Renata - Kedibone Safaris,"Dec 8, 2023 · 3:16 PM UTC",Dec 8
369,10:23am,2 Spotted Hyena crossed road and Warthog,"S118, 1.7km E of H3 Near Malelane",5/5,Ray69,"Dec 8, 2023 · 2:18 PM UTC",Dec 8
371,2:57pm,4 Elephant stationary,"H4-2, just N of Crocodile River Bridge Near Crocodile Bridge Gate",5/5,NatgeoJames,"Dec 8, 2023 · 1:25 PM UTC",Dec 8
372,1:56pm,4 Giraffe stationary,"S25, 9.8km E of S119 Near Malelane",5/5,NatgeoJames,"Dec 8, 2023 · 12:22 PM UTC",Dec 8
373,1:56pm,5 Hippopotami stationary,"S25, 10.3km E of S119 Near Malelane",4/5,NatgeoJames,"Dec 8, 2023 · 12:22 PM UTC",Dec 8
374,12:06pm,Herd of Buffalo stationary,"S102, at Mpondo dam Near Lower Sabie",5/5,Lesia Vermaak,"Dec 8, 2023 · 11:21 AM UTC",Dec 8
376,11:28am,8 Giraffe stationary,"S25, 2.3km W of S27 Near Crocodile Bridge",5/5,Alex1860,"Dec 8, 2023 · 9:54 AM UTC",Dec 8
377,11:30am,Photo of the Elephant crossing river,"H1-2, Sabie River low water bridge Near Skukuza",5/5,Frannie - Tambotie Transfers and Tours,"Dec 8, 2023 · 9:51 AM UTC",Dec 8
378,11:35am,1 Leopard crossing road,"H1-2, Sabie River low water bridge N entrance, heading towards river Near Skukuza",5/5,Frannie - Tambotie Transfers and Tours,"Dec 8, 2023 · 9:49 AM UTC",Dec 8
379,11:30am,2 Elephant crossing river,"H1-2, Sabie River low water bridge Near Skukuza",5/5,Frannie - Tambotie Transfers and Tours,"Dec 8, 2023 · 9:49 AM UTC",Dec 8
381,11:07am,2 Giraffe stationary,"S28, 3.2km E of H4-2 S junction Near Crocodile Bridge",5/5,Alex1860,"Dec 8, 2023 · 9:26 AM UTC",Dec 8
384,10:33am,1 Leopard chilling in a tree,"H1-2, 500m N of Sabie River Bridge Near Skukuza",5/5,Marnoca,"Dec 8, 2023 · 8:39 AM UTC",Dec 8
386,8:12am,1 Elephaant eating,"H5, 7.9km W of S108 Near Lower Sabie",4/5,Marnoca,"Dec 8, 2023 · 8:11 AM UTC",Dec 8
387,9:32am,1 Honey Badger crossed road and Dwarf Mongoose,"S110 sand, 4km W of S120 Near Berg En Dal",3/5,Ray69,"Dec 8, 2023 · 8:11 AM UTC",Dec 8
388,10:00am,8 Wild Dog sleeping,"S1, about 9km E of Phabeni gate, next to the road Near Phabeni Gate",5/5,Frannie - Tambotie Transfers and Tours,"Dec 8, 2023 · 8:07 AM UTC",Dec 8
391,9:51am,6 Wild Dog ,"S1, E past the Nyamundwa dam Near Phabeni Gate",5/5,The Rillema Gang,"Dec 8, 2023 · 8:07 AM UTC",Dec 8
394,8:54am,20 Elephant ,"S102, Mpondo waterhole Near Lower Sabie",5/5,Salomi Van Stryp,"Dec 8, 2023 · 7:16 AM UTC",Dec 8
395,7:53am,1 Leopard on the move,"H5, 8km W of S108 Near Lower Sabie",5/5,Salomi Van Stryp,"Dec 8, 2023 · 6:25 AM UTC",Dec 8
398,6:41am,1 Lion stationary,"S1, 900m W of Nyamundwa dam Near Phabeni",4/5,Jeremyv,"Dec 8, 2023 · 5:06 AM UTC",Dec 8
400,6:51am,4 Elephant on the move,"S102, Mpondo dam Near Lower Sabie",5/5,Andre and Corlia,"Dec 8, 2023 · 4:57 AM UTC",Dec 8
402,5:59am,1 Southern Ground hornbill in a tree,"S114, 1.1km E of H3 Near Malelane",5/5,Jamin - MindaraLodge,"Dec 8, 2023 · 4:32 AM UTC",Dec 8
403,6:10am,1 Elephant stationary,"H4-2, 350m S of S130 S Near Crocodile Bridge",5/5,Timtam,"Dec 8, 2023 · 4:31 AM UTC",Dec 8
404,5:29am,1 Leopard on the move,"H1-1, close to H3 junction Near Skukuza",5/5,Ruan8808,"Dec 8, 2023 · 4:31 AM UTC",Dec 8
410,4:59pm,1 Spotted Hyena stationary,"H11, at turnoff to Lake Panic Hide Near Skukuza",5/5,pezza,"Dec 7, 2023 · 3:30 PM UTC",Dec 7
412,4:48pm,3 Lion sleeping,"H6, 15.5km W of S37 Near Satara",5/5,joshdownes,"Dec 7, 2023 · 2:56 PM UTC",Dec 7
414,9:16am,10 Elephant on the move,"H10, 6.3km N of H4-2 Near Lower Sabie",4/5,joshdownes,"Dec 7, 2023 · 1:47 PM UTC",Dec 7
415,1:40pm,9 Wild Dog stationary,"H1-2, N side of Sand River Bridge, sitting in the riverbed, have to be on the bridge to see them Near Skukuza",5/5,Christelle - Capture Nature Kruger Safaris,"Dec 7, 2023 · 1:39 PM UTC",Dec 7
416,12:50pm,3 Lion stationary,"H6, 2.2km E of H1-3, close to road Near Crocodile Bridge",5/5,Nelson Cruz - Africa Kruger Tours,"Dec 7, 2023 · 12:56 PM UTC",Dec 7
419,11:48am,9 Wild Dogs stationary,"H1-2, N side of Sand River Bridge, sitting in the riverbed, have to be on the bridge to see them. Near Skukuza",5/5,ToyahM,"Dec 7, 2023 · 9:54 AM UTC",Dec 7
420,10:21am,1 Lion on the move,"H4-1, 4.4km W of H12 Near Skukuza",5/5,ToyahM,"Dec 7, 2023 · 9:23 AM UTC",Dec 7
421,10:30am,1 Leopard,"H4-1, 2.5km W of S79 N entrance (500m from Hyena) very close to road Near Lower Sabie",5/5,Abdullah,"Dec 7, 2023 · 9:07 AM UTC",Dec 7
422,10:00am,1 Spotted Hyena,"H4-1, 3km W of S79 N entrance Near Lower Sabie",5/5,Abdullah,"Dec 7, 2023 · 9:07 AM UTC",Dec 7
426,10:50am,3 Lions stationary,"H6, 11.5km W of S37 (1.5km W of the other lions) Near Satara",4/5,Nhlamulo,"Dec 7, 2023 · 9:07 AM UTC",Dec 7
427,10:30am,3 Lions stationary,"H6, 13km W of S37 Near Satara",4/5,Nhlamulo,"Dec 7, 2023 · 9:07 AM UTC",Dec 7
428,8:50am,2 Lions stationary,"S100, 16km E of H1-3 on the drainage line Near Satara",5/5,Nhlamulo,"Dec 7, 2023 · 9:07 AM UTC",Dec 7
429,10:36am,2 Lions on the move,"S27, spotted walking across the road to Hippo Pools Near Crocodile Bridge",5/5,M.panchbhaya,"Dec 7, 2023 · 9:06 AM UTC",Dec 7
430,9:59am,20 Chacma Baboons playing,"H3, 1.3km S of Afsaal Near Malelane",5/5,Eloisar,"Dec 7, 2023 · 8:13 AM UTC",Dec 7
431,9:37am,10 Giraffe ,"S25, 3.4km W of S26 Near Biyamiti Bush Camp",5/5,Stephnie Prinsloo,"Dec 7, 2023 · 8:12 AM UTC",Dec 7
432,7:45am,Pride of Lion stationary,"H3, 2.2km N of S114, close to the road, lying down in the grass Near Malelane",5/5,Christelle - Capture Nature Kruger Safaris,"Dec 7, 2023 · 7:22 AM UTC",Dec 7
435,8:53am,1 Spotted Hyena on the move,"H10, S side of Sabie River Bridge Near Lower Sabie",5/5,KopiteonSafari,"Dec 7, 2023 · 7:10 AM UTC",Dec 7
436,7:34am,10 Lion sleeping,"S65, 5.5km S of S1 Near Skukuza",5/5,Urmompretty,"Dec 7, 2023 · 7:10 AM UTC",Dec 7
437,7:59am,2 Leopard Tortoise mating,"S1, 400m from H11 Near Skukuza",5/5,Urmompretty,"Dec 7, 2023 · 7:08 AM UTC",Dec 7
439,8:15am,3 Spotted Hyena sleeping,"H11, at turnoff to Lake Panic Hide Near Skukuza",5/5,pezza,"Dec 7, 2023 · 7:08 AM UTC",Dec 7
440,8:44am,1 Elephant ,"S27, 600m S of S25 Near Crocodile Bridge",5/5,Stephnie Prinsloo,"Dec 7, 2023 · 7:08 AM UTC",Dec 7
441,8:34am,1 Cheetah on the move,"S100, 9.3km E of H1-3, went down the drainage line Near Satara",2/5,Nhlamulo,"Dec 7, 2023 · 6:48 AM UTC",Dec 7
442,8:28am,Herd of Buffalo ,"S29, 500m E of H10 N junction Near Lower Sabie",5/5,Ray,"Dec 7, 2023 · 6:35 AM UTC",Dec 7
444,8:00am,1 Lion stationary,"S100, 5.5km E of H1-3, close to the road Near Satara",5/5,Nhlamulo,"Dec 7, 2023 · 6:28 AM UTC",Dec 7
446,7:39am,1 Spotted Hyena sleeping,"H4-2, 700m N of S25 Near Crocodile Bridge",3/5,KopiteonSafari,"Dec 7, 2023 · 6:09 AM UTC",Dec 7
449,5:39am,1 Elephant stationary,"S82, 8.8km N of H4-2 S junction Near Lower Sabie",5/5,joshdownes,"Dec 7, 2023 · 5:03 AM UTC",Dec 7
450,6:57am,1 Spotted Hyena ,"H11, at S1 junction Near Skukuza",5/5,A,"Dec 7, 2023 · 4:59 AM UTC",Dec 7
451,6:37am,1 Cheetah on the move,"H7, 1.5km E of S36, close to the road Near Satara",5/5,Nhlamulo,"Dec 7, 2023 · 4:59 AM UTC",Dec 7
454,5:02am,1 Spotted Hyena on the move,"H1-1, 400m W of H2-2 Near Pretoriuskop",2/5,Urmompretty,"Dec 7, 2023 · 4:07 AM UTC",Dec 7
455,6:01am,7 Giraffe eating,"S3, 1.4km S of S1 Near Phabeni",5/5,Urmompretty,"Dec 7, 2023 · 4:07 AM UTC",Dec 7
456,5:49am,2 Lion stationary,"S28, about 1.6km E of H4-2 S, just before power lines Near Crocodile Bridge",3/5,Hayley M,"Dec 7, 2023 · 4:07 AM UTC",Dec 7
457,5:50am,2 Lion ,"S28, 1.5km E of H4-2 S Near Crocodile Bridge",3/5,Zain,"Dec 7, 2023 · 4:03 AM UTC",Dec 7
474,3:11pm,Pride of Lion crossed road.,"H4-2, 5km N of S130, S entrance Near Crocodile Bridge",5/5,Ray,"Dec 6, 2023 · 1:51 PM UTC",Dec 6
475,2:51pm,2 Tawny Eagle stationary,"H3, 300m N of S110 tar Near Malelane",5/5,Followyourtrip,"Dec 6, 2023 · 1:05 PM UTC",Dec 6
476,2:53pm,5 Lion on the move,"S28, 700m from H4-2, S entrance Near Crocodile Bridge",5/5,Jandre,"Dec 6, 2023 · 1:03 PM UTC",Dec 6
477,2:39pm,2 Spotted Hyena on the move,"H4-2, 2.7km S of S130, S entrance Near Crocodile Bridge",5/5,GTrain,"Dec 6, 2023 · 12:49 PM UTC",Dec 6
482,7:58am,2 African Comb Ducks feeding,"S61, at the Klopperfontein Dam Near Punda Maria",5/5,DecklanJordaan,"Dec 6, 2023 · 12:14 PM UTC",Dec 6
483,11:28am,1 Dickinson's Kestrel stationary,"H1-8, 4.2km N of S61 Near Punda Maria",5/5,DecklanJordaan,"Dec 6, 2023 · 12:14 PM UTC",Dec 6
484,7:56am,1 Greater painted Snipe stationary,"S61, at the Klopperfontein Dam Near Punda Maria",5/5,DecklanJordaan,"Dec 6, 2023 · 12:13 PM UTC",Dec 6
485,7:55am,13 Lark-like buntings drinking,"S61, at the Klopperfontein Dam Near Punda Maria",5/5,DecklanJordaan,"Dec 6, 2023 · 12:13 PM UTC",Dec 6
490,10:49am,4 Lions stationary,"S28, 2km from H4-2, S entrance Near Crocodile Bridge",5/5,Stoutgat,"Dec 6, 2023 · 8:58 AM UTC",Dec 6
499,6:53am,5 Lion stationary,"S28, 2.2km from H4-2, S entrance Near Crocodile Bridge",4/5,ToyahM,"Dec 6, 2023 · 6:03 AM UTC",Dec 6
500,7:55am,1 Leopard on the move,"H7, 400m W of S106, W entrance Near Orpen",2/5,Kcmcnairn,"Dec 6, 2023 · 6:03 AM UTC",Dec 6
503,7:10am,2 Black backed Jackal on the move,"H4-2, just N of S25 Near Crocodile Bridge",5/5,KopiteonSafari,"Dec 6, 2023 · 5:43 AM UTC",Dec 6
504,7:29am,4 Lion stationary,"S28, 3km from H4-2 Near Crocodile Bridge",5/5,Jonas117,"Dec 6, 2023 · 5:43 AM UTC",Dec 6
506,6:01am,1 Black backed Jackal on the move,"S110 gravel, 2.8km W of S120 Near Berg en Dal",5/5,KP09,"Dec 6, 2023 · 5:31 AM UTC",Dec 6
511,6:47am,3 Giraffe stationary,"H11, 900m W of S1 Near Skukuza",5/5,Stoutgat,"Dec 6, 2023 · 5:08 AM UTC",Dec 6
512,6:58am,2 Spotted Hyena stationary,"H11, at the S42 junction Near Skukuza",5/5,Stoutgat,"Dec 6, 2023 · 5:08 AM UTC",Dec 6
530,11:36am,1 Lion sleeping,"H3, 800m N of S112 Near Skukuza",4/5,Waseema_manjra,"Dec 5, 2023 · 10:46 AM UTC",Dec 5
535,10:50am,4 Zebra crossed road,"S27, 2.1km from S25 Near Crocodile Bridge",5/5,TY1,"Dec 5, 2023 · 9:16 AM UTC",Dec 5
545,6:59am,2 Lion on the move,"H4-2, at the Vurhami Bridge Near Crocodile Bridge",5/5,Christelle - Capture Nature Kruger Safaris,"Dec 5, 2023 · 7:15 AM UTC",Dec 5
556,6:45am,1 Spotted Hyena on the move,"H3, 100m N of S121 Near Malelane",5/5,Jesswoollam,"Dec 5, 2023 · 4:59 AM UTC",Dec 5
557,6:51am,1 Leopard feeding,"S25, 3.5km W of S27 Near Crocodile Bridge",3/5,KopiteonSafari,"Dec 5, 2023 · 4:55 AM UTC",Dec 5
561,6:10am,1 Kori Bustard on the move,"S25, 850m from H4-2 Near Crocodile Bridge",5/5,KopiteonSafari,"Dec 5, 2023 · 4:21 AM UTC",Dec 5
562,5:29am,1 Wild Dog crossed road,"H11, 1.4km W of S42 Near Skukuza",5/5,arturohm8,"Dec 5, 2023 · 4:21 AM UTC",Dec 5
564,5:01pm,4 Vulture in a tree,"H4-2, 1.9km S of S28, N entrance Near Lower Sabie",5/5,TY1,"Dec 4, 2023 · 3:31 PM UTC",Dec 4
566,4:20pm,Herd of Buffalo stationary,"S28, 1.5km N of Shishangeni Lodge turnoff Near Crocodile Bridge",5/5,Annatjie Conradie,"Dec 4, 2023 · 3:22 PM UTC",Dec 4
572,2:08pm,1 Leopard stationary,"H4-1, 1.5km E of H12 Near Skukuza",3/5,Chechirussel,"Dec 4, 2023 · 12:28 PM UTC",Dec 4
576,1:13pm,50 plus Buffalo stationary,"S28, 4km from H4-2, S entrance Near Crocodile Bridge",5/5,TY1,"Dec 4, 2023 · 11:26 AM UTC",Dec 4
577,12:49pm,1 Lion sleeping,"H6, 2.4km from H1-3 Near Satara",4/5,ToyahM,"Dec 4, 2023 · 10:59 AM UTC",Dec 4
585,10:20am,1 Lion stationary,"H6, 2.5km from H1-3 Near Satara",4/5,MrTNamibia,"Dec 4, 2023 · 8:27 AM UTC",Dec 4
587,9:45am,1 Spotted Hyena stationary,"S25, 1.2km E of S119 Near Malelane",5/5,Afghan,"Dec 4, 2023 · 7:57 AM UTC",Dec 4
588,9:30am,1 Giraffe drinking,"H1-1, at the De Laporte waterhole Near Skukuza",5/5,Annatjie Conradie,"Dec 4, 2023 · 7:48 AM UTC",Dec 4
594,8:16am,1 Kori Bustard on the move,"S25, 150m from H4-2 Near Crocodile Bridge",5/5,Emilyjoosse,"Dec 4, 2023 · 6:35 AM UTC",Dec 4
596,8:00am,1 Lion sleeping,"H9, 7.2km E of S96 Near Letaba",5/5,ToyahM,"Dec 4, 2023 · 6:31 AM UTC",Dec 4
600,5:26am,1 Lion stationary,"H6, 1.7km from H1-3 Near Satara",5/5,Chris123456,"Dec 4, 2023 · 4:21 AM UTC",Dec 4
601,5:33am,1 Lion on the move,"H1-3, 2.6km S of H6 Near Satara",5/5,Chris123456,"Dec 4, 2023 · 4:21 AM UTC",Dec 4
602,5:45am,1 Kori Bustard stationary,"S25, 300m from H4-2 Near Crocodile Bridge",5/5,Sunflower,"Dec 4, 2023 · 4:15 AM UTC",Dec 4
613,9:22am,1 Lion on the move,"S1, 4.7km E of the S3 Near Pretoriuskop",5/5,HHG,"Dec 3, 2023 · 7:47 AM UTC",Dec 3
615,8:12am,1 Hippopotamus stationary,"S25, 2.3km W of the S27 Near Crocodile Bridge",5/5,HesterM1076,"Dec 3, 2023 · 7:47 AM UTC",Dec 3
618,7:44am,Pack of Wild Dog stationary,"H7, near the S106 E junction Near Orpen",5/5,Nicolette,"Dec 3, 2023 · 6:44 AM UTC",Dec 3
619,5:04pm,2 Lion ,"S114, 250m E of H3 Near Malelane",5/5,Zain,"Dec 2, 2023 · 3:15 PM UTC",Dec 2
620,1:55pm,2 Elephant swimming,"S119, at Gardenia hide waterhole Near Malelane",5/5,Gulfstream,"Dec 2, 2023 · 1:21 PM UTC",Dec 2
622,2:00pm,1 Leopard in a tree with kill,"S118, 2km E of H3 Near Malelane",5/5,Cheryl,"Dec 2, 2023 · 12:32 PM UTC",Dec 2
623,6:30am,3 Lion on the move,"H4-2, near Vurhami bridge Near Crocodile Bridge",5/5,zkwildlifephotography,"Dec 2, 2023 · 12:08 PM UTC",Dec 2
624,11:25am,Herd of Elephant playing,"H1-3, at Kumana dam, in the water Near Tshokwane",5/5,Keaton and Anthony's,"Dec 2, 2023 · 12:08 PM UTC",Dec 2
626,10:45am,Big herd of Buffalo on the move,"H1-3, at Mazithi dam Near Tshokwane",5/5,Keaton and Anthony's,"Dec 2, 2023 · 12:08 PM UTC",Dec 2
627,10:40am,Big herd of Buffalo stationary,"H1-3, at Mazithi dam Near Tshokwane",5/5,Keaton and Anthony's,"Dec 2, 2023 · 12:08 PM UTC",Dec 2
629,11:30am,3 Cheetah stationary,"S130, between S137 and H4-2 N, 150m E of dry waterhole lying under tree on N side Near Lower Sabie",3/5,Renata - Kedibone Safaris,"Dec 2, 2023 · 11:16 AM UTC",Dec 2
630,12:38pm,1 Leopard stationary,"S114, 800m S of H2-2 Near Malelane",4/5,JoubertSwart,"Dec 2, 2023 · 10:50 AM UTC",Dec 2
631,10:53am,2 Lion stationary,"H4-1, 2.5km W of Sunset dam near the side of the river under a tree in shade Near Lower Sabie",1/5,Candace717,"Dec 2, 2023 · 9:48 AM UTC",Dec 2
632,10:39am,2 Lion stationary,"S114, 900m E of H3 Near Malelane",3/5,Jesswoolam,"Dec 2, 2023 · 9:48 AM UTC",Dec 2
633,11:25am,3 Hippopotamus grazing,"S27, at Hippo Pools Near Crocodile Bridge",5/5,Marie and Hendrik,"Dec 2, 2023 · 9:38 AM UTC",Dec 2
636,9:16am,4 Elephant stationary,"S25, 6km E of S26 Near Crocodile Bridge",4/5,Janrap,"Dec 2, 2023 · 8:23 AM UTC",Dec 2
637,9:55am,1 Verreaux's Eagle Owl ,"S28, about 7km E of H4-2 S junction Near Crocodile Bridge",5/5,Marie and Hendrik,"Dec 2, 2023 · 8:22 AM UTC",Dec 2
638,8:00am,3 Lion ,"S46, at Engelhard dam Near Letaba",3/5,Mhloti,"Dec 2, 2023 · 7:47 AM UTC",Dec 2
639,9:31am,Pride of Lion stationary,"H7, 400m E of Tamboti camp turn off Near Orpen",5/5,Hester,"Dec 2, 2023 · 7:47 AM UTC",Dec 2
643,8:25am,Big herd of Buffalo on the move,"H4-1, close to the H11 junction Near Skukuza",5/5,Keaton and the Anthony's,"Dec 2, 2023 · 6:31 AM UTC",Dec 2
644,7:44am,1 Spotted Hyena on the move,"S25, 1.4km E of S119 Near Malelane",5/5,Chechirussel,"Dec 2, 2023 · 6:22 AM UTC",Dec 2
645,7:17am,1 Lion stationary,"H4-2, just N of S28 S junction Near Crocodile Bridge",5/5,Janrap,"Dec 2, 2023 · 5:20 AM UTC",Dec 2
646,7:00am,1 Spotted Hyena stationary,"S1, 1.5km E of S4, a bit off the road Near Skukuza",3/5,Keaton and Anthony's,"Dec 2, 2023 · 5:12 AM UTC",Dec 2
647,6:59am,Pride of Lion ,"S28, 3km E of H4-2 S junction Near Crocodile Bridge",5/5,Afghan,"Dec 2, 2023 · 5:10 AM UTC",Dec 2
648,6:40am,Pride of Lion stationary,"H4-2, about 100m N of S28 S junction Near Crocodile Bridge",4/5,Marie and Hendrik,"Dec 2, 2023 · 5:03 AM UTC",Dec 2
649,6:30am,1 Lion stationary,"H4-2, just N of S28 S junction Near Crocodile Bridge",2/5,Afghan,"Dec 2, 2023 · 4:39 AM UTC",Dec 2
651,5:30am,Pack of Wild Dog on the move,"H7, running on the road 15km E of Maroela turnoff Near Orpen",5/5,Nirie,"Dec 2, 2023 · 4:14 AM UTC",Dec 2
655,5:50pm,2 Honey Badger ,"S119, 2km W of Gardenia Hide Near Malelane",5/5,n.m wildlifephotography,"Dec 1, 2023 · 3:53 PM UTC",Dec 1
659,12:30pm,Baby Warthog suckling,"H3, 1km S of H2-2 Near Malelane",5/5,68头牛,"Dec 1, 2023 · 11:57 AM UTC",Dec 1
660,12:06pm,2 Warthog with 6 babies running over the road,"S25, 2.8km E of S26 Near Crocodile Bridge",5/5,Jacobs Family,"Dec 1, 2023 · 11:37 AM UTC",Dec 1
661,11:30am,3 Lion ,"H1-3, 150m N of Ngotso North Near Satara",3/5,Renata - Kedibone Safaris,"Dec 1, 2023 · 11:37 AM UTC",Dec 1
662,12:35pm,5 Lion stationary,"S119, 1km E of Gardenia Hide Near Malelane",3/5,Keaton and the Anthony's,"Dec 1, 2023 · 10:46 AM UTC",Dec 1
663,12:11pm,2 Buffalo stationary,"H3, standing in the riverbed at Mlambane bridge just before S118 Near Malelane",5/5,Rose,"Dec 1, 2023 · 10:25 AM UTC",Dec 1
665,11:46am,1 Hippopotamus laying in a pool of mud next to the road,"S25, 4.9km W of H4-2 Near Crocodile Bridge",5/5,Jacobs Family,"Dec 1, 2023 · 10:23 AM UTC",Dec 1
667,8:00am,1 Lion on the move,"H1-2, Sand river low level bridge Near Skukuza",5/5,Nhlamulo - Sable Tours,"Dec 1, 2023 · 9:39 AM UTC",Dec 1
669,5:30am,1 Leopard left tree,"S118, 2km  E of H3 Near Malelane",5/5,n.m wildlifephotography,"Dec 1, 2023 · 8:59 AM UTC",Dec 1
672,8:22am,2 Lion ,"H10, 6.9km N of H4-2 Near Lower Sabie",5/5,JustinGreef,"Dec 1, 2023 · 7:09 AM UTC",Dec 1
674,8:05am,2 Lion on the move,"S82, 9km N of H4-2 S junction on E side Near Lower Sabie",5/5,Kerry - Kruger Pride Safaris,"Dec 1, 2023 · 6:29 AM UTC",Dec 1
675,8:12am,Pack of Wild Dog stationary,"H12, 1.8km N of Sabie High Bridge, S30 Near Skukuza",1/5,Rose,"Dec 1, 2023 · 6:29 AM UTC",Dec 1
677,7:49am,6 Lion eating,"S119, 2.4km N of S25 Near Malelane",4/5,Shaylavl,"Dec 1, 2023 · 6:12 AM UTC",Dec 1
679,7:30am,2 Black backed Jackal on the move,"H4-2, at S25 junction Near Crocodile Bridge",5/5,Marie and Hendrick,"Dec 1, 2023 · 6:07 AM UTC",Dec 1
680,7:28am,8 Spotted Hyena on the move,"S1, at H11 junction Near Skukuza",5/5,HHG,"Dec 1, 2023 · 5:57 AM UTC",Dec 1
682,7:16am,2 Southern Ground Hornbill on the move,"S110 sand, 2.7km W of S120 Near Berg En Dal",4/5,Jamin-MindaraLodge,"Dec 1, 2023 · 5:57 AM UTC",Dec 1
686,6:46am,4 Spotted Hyena stationary,"S114, 1km E of H3 Near Malelane",2/5,Shaylavl,"Dec 1, 2023 · 5:08 AM UTC",Dec 1
687,6:45am,1 Spotted Hyena on the move,"H3, 550m S of S114 Near Malelane",5/5,Shaylavl,"Dec 1, 2023 · 5:08 AM UTC",Dec 1
689,6:20am,1 Lion on the move,"S25, crossed the road 1.9km W of H4-2 Near Crocodile Bridge",5/5,Kerry - Kruger Pride Safaris,"Dec 1, 2023 · 4:36 AM UTC",Dec 1
690,6:14am,1 Cheetah on a kill,"S25, 300m W of S27 Near Crocodile Bridge",5/5,Ursula,"Dec 1, 2023 · 4:30 AM UTC",Dec 1
691,6:05am,1 Cheetah on the move,"S25, 300m W of S27, has now crossed over to N side, losing visual Near Crocodile Bridge",3/5,Kerry - Kruger Pride Safaris,"Dec 1, 2023 · 4:28 AM UTC",Dec 1
692,5:30am,1 Cheetah on a kill,"S25, 300m W of S27 Near Crocodile Bridge",5/5,Kerry - Kruger Pride Safaris,"Dec 1, 2023 · 4:28 AM UTC",Dec 1
695,5:10am,1 Leopard in a tree,"S118, 2km E of H3 Near Malelane",5/5,n.m wildlifephotography,"Dec 1, 2023 · 4:13 AM UTC",Dec 1
696,6:02am,Lovely Sunrise ,"H3, Mlambane Bridge Near Malelane",5/5,n.m wildlifephotography,"Dec 1, 2023 · 4:13 AM UTC",Dec 1
699,4:37pm,1 Elephant eating,"S1, 1.2km W of S4 Near Skukuza",5/5,Jacobs Family,"Nov 30, 2023 · 4:02 PM UTC",Nov 30
